NAICS,,,,,,,,,,,,
CODE,NAICS DESCRIPTION,DATA TYPE,TOTAL,0,1-4,5-9,10-19,<20,20-99,100-499,<500,500+
21232,"Sand, gravel, clay, ceramic & refractory minerals mng & quarrying",Firms,"2,024",203,638,371,319,"1,531",315,97,"1,943",81
21232,"Sand, gravel, clay, ceramic & refractory minerals mng & quarrying",Establishments,"2,698",203,639,371,322,"1,535",389,216,"2,140",558
21232,"Sand, gravel, clay, ceramic & refractory minerals mng & quarrying",Employment,"37,883",0,"1,412","2,455","4,304","8,171","9,642","6,034","23,847","14,036"
21232,"Sand, gravel, clay, ceramic & refractory minerals mng & quarrying","Annual Payroll ($1,000)","1,521,325","12,504","42,414","76,250","151,729","282,897","382,123","236,421","901,441","619,884"
212321,Construction sand & gravel mining,Firms,"1,843",193,585,339,299,"1,416",278,90,"1,784",59
212321,Construction sand & gravel mining,Establishments,"2,387",193,586,339,302,"1,420",340,194,"1,954",433
212321,Construction sand & gravel mining,Employment,"28,348",0,"1,300","2,233","4,069","7,602","8,249","5,356","21,207","7,141"
212321,Construction sand & gravel mining,"Annual Payroll ($1,000)","1,129,374","12,241","38,842","70,088","145,403","266,574","335,291","209,182","811,047","318,327"
212322,Industrial sand mining,Firms,78,5,21,18,8,52,16,2,70,8
212322,Industrial sand mining,Establishments,144,5,21,18,8,52,21,12,85,59
212322,Industrial sand mining,Employment,"2,603",0,[b],124,[b],[e],475,[e],"1,015","1,588"
212322,Industrial sand mining,"Annual Payroll ($1,000)","101,104",185,(D),"2,993",(D),(D),"16,189",(D),"35,687","65,417"
212324,Kaolin & ball clay mining,Firms,21,0,2,0,1,3,6,1,10,11
212324,Kaolin & ball clay mining,Establishments,38,0,2,0,1,3,6,1,10,28
212324,Kaolin & ball clay mining,Employment,"3,366",0,[a],0,[a],[b],307,[b],376,"2,990"
212324,Kaolin & ball clay mining,"Annual Payroll ($1,000)","159,624",0,(D),0,(D),(D),"10,275",(D),"12,491","147,133"
212325,Clay & ceramic & refractory minerals mining,Firms,102,5,30,14,11,60,16,6,82,20
212325,Clay & ceramic & refractory minerals mining,Establishments,129,5,30,14,11,60,22,9,91,38
212325,Clay & ceramic & refractory minerals mining,Employment,"3,566",0,62,98,126,286,611,352,"1,249","2,317"
212325,Clay & ceramic & refractory minerals mining,"Annual Payroll ($1,000)","131,223",78,"1,998","3,169","3,246","8,491","20,368","13,357","42,216","89,007"
21239,Other nonmetallic mineral mining & quarrying,Firms,283,30,82,38,34,184,43,18,245,38
21239,Other nonmetallic mineral mining & quarrying,Establishments,338,30,82,38,35,185,53,27,265,73
21239,Other nonmetallic mineral mining & quarrying,Employment,"14,111",0,185,261,451,897,"1,658","1,870","4,425","9,686"
21239,Other nonmetallic mineral mining & quarrying,"Annual Payroll ($1,000)","647,164","1,957","6,266","7,900","13,605","29,728","56,727","91,677","178,132","469,032"
212391,"Potash, soda, & borate mineral mining",Firms,17,1,4,1,0,6,1,2,9,8
212391,"Potash, soda, & borate mineral mining",Establishments,26,1,4,1,0,6,1,4,11,15
212391,"Potash, soda, & borate mineral mining",Employment,"5,315",[a],[a],[a],0,[a],[b],[f],595,"4,720"
212391,"Potash, soda, & borate mineral mining","Annual Payroll ($1,000)","280,582",(D),(D),(D),0,(D),(D),(D),"33,139","247,443"
212392,Phosphate rock mining,Firms,13,0,1,1,0,2,2,1,5,8
212392,Phosphate rock mining,Establishments,16,0,1,1,0,2,2,1,5,11
212392,Phosphate rock mining,Employment,"1,989",0,[a],[a],0,[a],[a],[c],[c],[g]
212392,Phosphate rock mining,"Annual Payroll ($1,000)","97,031",0,(D),(D),0,(D),(D),(D),(D),(D)
212393,Other chemical & fertilizer mineral mining,Firms,46,3,13,8,3,27,10,2,39,7
212393,Other chemical & fertilizer mineral mining,Establishments,54,3,13,8,3,27,14,3,44,10
212393,Other chemical & fertilizer mineral mining,Employment,"1,992",[a],[b],[b],34,[c],[e],[c],[f],[g]
212393,Other chemical & fertilizer mineral mining,"Annual Payroll ($1,000)","92,275",(D),(D),(D),"1,029",(D),(D),(D),(D),(D)
212399,All other nonmetallic mineral mining,Firms,215,26,64,28,31,149,30,13,192,23
212399,All other nonmetallic mineral mining,Establishments,242,26,64,28,32,150,36,19,205,37
212399,All other nonmetallic mineral mining,Employment,"4,815",0,142,198,417,757,"1,165","1,021","2,943","1,872"
212399,All other nonmetallic mineral mining,"Annual Payroll ($1,000)","177,276","1,791","4,511","5,031","12,576","23,909","38,083","40,473","102,465","74,811"
213,Support activities for mining,Firms,"7,641",892,"3,618","1,147",877,"6,534",866,142,"7,542",99
213,Support activities for mining,Establishments,"8,767",894,"3,646","1,205",956,"6,701","1,053",290,"8,044",723
213,Support activities for mining,Employment,"168,787",0,"7,273","7,508","11,667","26,448","32,033","19,086","77,567","91,220"
213,Support activities for mining,"Annual Payroll ($1,000)","7,354,132","58,694","207,895","237,560","391,373","895,522","1,130,677","876,302","2,902,501","4,451,631"
2131,Support activities for mining,Firms,"7,641",892,"3,618","1,147",877,"6,534",866,142,"7,542",99
2131,Support activities for mining,Establishments,"8,767",894,"3,646","1,205",956,"6,701","1,053",290,"8,044",723
2131,Support activities for mining,Employment,"168,787",0,"7,273","7,508","11,667","26,448","32,033","19,086","77,567","91,220"
2131,Support activities for mining,"Annual Payroll ($1,000)","7,354,132","58,694","207,895","237,560","391,373","895,522","1,130,677","876,302","2,902,501","4,451,631"
21311,Support activities for mining,Firms,"7,641",892,"3,618","1,147",877,"6,534",866,142,"7,542",99
21311,Support activities for mining,Establishments,"8,767",894,"3,646","1,205",956,"6,701","1,053",290,"8,044",723
21311,Support activities for mining,Employment,"168,787",0,"7,273","7,508","11,667","26,448","32,033","19,086","77,567","91,220"
21311,Support activities for mining,"Annual Payroll ($1,000)","7,354,132","58,694","207,895","237,560","391,373","895,522","1,130,677","876,302","2,902,501","4,451,631"
213111,Drilling oil & gas wells,Firms,"1,295",171,575,174,139,"1,059",161,46,"1,266",29
213111,Drilling oil & gas wells,Establishments,"1,532",173,580,191,153,"1,097",208,81,"1,386",146
213111,Drilling oil & gas wells,Employment,"47,197",0,"1,118","1,108","1,880","4,106","6,417","6,904","17,427","29,770"
213111,Drilling oil & gas wells,"Annual Payroll ($1,000)","2,123,646","15,149","30,720","38,671","68,322","152,862","236,484","318,092","707,438","1,416,208"
213112,Support activities for oil & gas operations,Firms,"5,827",633,"2,854",906,662,"5,055",620,82,"5,757",70
213112,Support activities for oil & gas operations,Establishments,"6,611",633,"2,874",941,723,"5,171",736,166,"6,073",538
213112,Support activities for oil & gas operations,Employment,"111,731",0,"5,743","5,943","8,792","20,478","22,426","9,389","52,293","59,438"
213112,Support activities for oil & gas operations,"Annual Payroll ($1,000)","4,820,010","38,027","164,408","182,480","291,489","676,404","781,262","438,176","1,895,842","2,924,168"
213113,Support activities for coal mining,Firms,261,41,68,34,44,187,50,12,249,12
213113,Support activities for coal mining,Establishments,284,41,68,35,46,190,56,20,266,18
213113,Support activities for coal mining,Employment,"5,448",0,161,216,563,940,"1,851","1,577","4,368","1,080"
213113,Support activities for coal mining,"Annual Payroll ($1,000)","210,046","4,318","4,401","5,922","16,524","31,165","63,423","60,016","154,604","55,442"
213114,Support activities for metal mining,Firms,162,35,74,15,10,134,17,7,158,4
213114,Support activities for metal mining,Establishments,199,35,77,18,10,140,26,17,183,16
213114,Support activities for metal mining,Employment,"2,172",0,151,103,137,391,565,747,"1,703",469
213114,Support activities for metal mining,"Annual Payroll ($1,000)","113,861",851,"4,494","4,357","4,657","14,359","22,585","43,879","80,823","33,038"
213115,Support activities for nonmetallic minerals (except fuels),Firms,133,12,47,20,22,101,22,5,128,5
213115,Support activities for nonmetallic minerals (except fuels),Establishments,141,12,47,20,24,103,27,6,136,5
213115,Support activities for nonmetallic minerals (except fuels),Employment,"2,239",0,100,138,295,533,774,469,"1,776",463
213115,Support activities for nonmetallic minerals (except fuels),"Annual Payroll ($1,000)","86,569",349,"3,872","6,130","10,381","20,732","26,923","16,139","63,794","22,775"
22,Utilities,Firms,"7,022",560,"3,401","1,138",546,"5,645",888,274,"6,807",215
22,Utilities,Establishments,"17,301",560,"3,403","1,142",593,"5,698","1,385","1,029","8,112","9,189"
22,Utilities,Employment,"655,230",0,"7,524","7,196","7,199","21,919","39,078","43,739","104,736","550,494"
22,Utilities,"Annual Payroll ($1,000)","40,650,836","52,657","147,365","185,920","260,096","646,038","1,655,283","2,157,831","4,459,152","36,191,684"
221,Utilities,Firms,"7,022",560,"3,401","1,138",546,"5,645",888,274,"6,807",215
221,Utilities,Establishments,"17,301",560,"3,403","1,142",593,"5,698","1,385","1,029","8,112","9,189"
221,Utilities,Employment,"655,230",0,"7,524","7,196","7,199","21,919","39,078","43,739","104,736","550,494"
221,Utilities,"Annual Payroll ($1,000)","40,650,836","52,657","147,365","185,920","260,096","646,038","1,655,283","2,157,831","4,459,152","36,191,684"
2211,"Electric power generation, transmission, & distribution",Firms,"1,704",99,276,140,173,688,666,213,"1,567",137
2211,"Electric power generation, transmission, & distribution",Establishments,"9,150",99,277,141,189,706,"1,063",760,"2,529","6,621"
2211,"Electric power generation, transmission, & distribution",Employment,"520,854",0,602,892,"2,445","3,939","31,759","35,298","70,996","449,858"
2211,"Electric power generation, transmission, & distribution","Annual Payroll ($1,000)","33,758,900","21,624","24,390","36,464","112,629","195,107","1,381,543","1,740,076","3,316,726","30,442,174"
22111,Electric power generation,Firms,534,39,141,59,40,279,84,59,422,112
22111,Electric power generation,Establishments,"2,118",39,142,59,44,284,128,160,572,"1,546"
22111,Electric power generation,Employment,"143,927",0,303,365,521,"1,189","3,514","7,815","12,518","131,409"
22111,Electric power generation,"Annual Payroll ($1,000)","10,044,613","7,297","11,100","15,029","34,574","68,000","192,367","460,140","720,507","9,324,106"
221111,Hydroelectric power generation,Firms,165,9,54,18,10,91,15,14,120,45
221111,Hydroelectric power generation,Establishments,463,9,54,18,10,91,23,68,182,281
221111,Hydroelectric power generation,Employment,"9,736",[a],[c],99,[c],[e],[e],[f],"1,700","8,036"
221111,Hydroelectric power generation,"Annual Payroll ($1,000)","581,739",(D),(D),"2,928",(D),(D),(D),(D),"87,689","494,050"
221112,Fossil fuel electric power generation,Firms,216,9,28,14,9,60,31,34,125,91
221112,Fossil fuel electric power generation,Establishments,"1,213",9,28,14,10,61,41,61,163,"1,050"
221112,Fossil fuel electric power generation,Employment,"86,936",0,71,98,112,281,"1,256","4,977","6,514","80,422"
221112,Fossil fuel electric power generation,"Annual Payroll ($1,000)","5,848,225","2,006","2,943","5,713","5,909","16,571","77,921","283,147","377,639","5,470,586"
221113,Nuclear electric power generation,Firms,28,1,2,0,1,4,2,1,7,21
221113,Nuclear electric power generation,Establishments,68,1,2,0,1,4,2,1,7,61
221113,Nuclear electric power generation,Employment,"32,876",[a],[a],0,[a],[a],[b],[e],449,"32,427"
221113,Nuclear electric power generation,"Annual Payroll ($1,000)","2,652,762",(D),(D),0,(D),(D),(D),(D),"33,546","2,619,216"
221119,Other electric power generation,Firms,221,20,58,27,20,125,42,16,183,38
221119,Other electric power generation,Establishments,374,20,58,27,23,128,62,30,220,154
221119,Other electric power generation,Employment,"14,379",0,115,168,278,561,"1,779","1,515","3,855","10,524"
221119,Other electric power generation,"Annual Payroll ($1,000)","961,887","1,130","5,151","6,388","21,622","34,291","86,159","101,183","221,633","740,254"
22112,"Electric power transmission, control, & distribution",Firms,"1,278",60,135,81,133,409,588,176,"1,173",105
22112,"Electric power transmission, control, & distribution",Establishments,"7,032",60,135,82,145,422,935,600,"1,957","5,075"
22112,"Electric power transmission, control, & distribution",Employment,"376,927",0,299,527,"1,924","2,750","28,245","27,483","58,478","318,449"
22112,"Electric power transmission, control, & distribution","Annual Payroll ($1,000)","23,714,287","14,327","13,290","21,435","78,055","127,107","1,189,176","1,279,936","2,596,219","21,118,068"
221121,Electric bulk power transmission & control,Firms,66,6,17,8,4,35,8,6,49,17
221121,Electric bulk power transmission & control,Establishments,145,6,17,8,4,35,14,14,63,82
221121,Electric bulk power transmission & control,Employment,"5,420",0,36,52,51,139,335,"1,259","1,733","3,687"
221121,Electric bulk power transmission & control,"Annual Payroll ($1,000)","343,822","7,824","2,495","3,180","2,261","15,760","17,356","98,094","131,210","212,612"
221122,Electric power distribution,Firms,"1,232",54,118,73,129,374,581,172,"1,127",105
221122,Electric power distribution,Establishments,"6,887",54,118,74,141,387,921,586,"1,894","4,993"
221122,Electric power distribution,Employment,"371,507",0,263,475,"1,873","2,611","27,910","26,224","56,745","314,762"
221122,Electric power distribution,"Annual Payroll ($1,000)","23,370,465","6,503","10,795","18,255","75,794","111,347","1,171,820","1,181,842","2,465,009","20,905,456"
2212,Natural gas distribution,Firms,603,47,210,97,58,412,58,35,505,98
2212,Natural gas distribution,Establishments,"2,846",47,210,99,67,423,103,152,678,"2,168"
2212,Natural gas distribution,Employment,"94,821",0,478,641,750,"1,869","1,789","4,596","8,254","86,567"
2212,Natural gas distribution,"Annual Payroll ($1,000)","5,529,810","16,524","19,112","28,813","37,203","101,652","94,857","231,833","428,342","5,101,468"
22121,Natural gas distribution,Firms,603,47,210,97,58,412,58,35,505,98
22121,Natural gas distribution,Establishments,"2,846",47,210,99,67,423,103,152,678,"2,168"
22121,Natural gas distribution,Employment,"94,821",0,478,641,750,"1,869","1,789","4,596","8,254","86,567"
22121,Natural gas distribution,"Annual Payroll ($1,000)","5,529,810","16,524","19,112","28,813","37,203","101,652","94,857","231,833","428,342","5,101,468"
221210,Natural gas distribution,Firms,603,47,210,97,58,412,58,35,505,98
221210,Natural gas distribution,Establishments,"2,846",47,210,99,67,423,103,152,678,"2,168"
221210,Natural gas distribution,Employment,"94,821",0,478,641,750,"1,869","1,789","4,596","8,254","86,567"
221210,Natural gas distribution,"Annual Payroll ($1,000)","5,529,810","16,524","19,112","28,813","37,203","101,652","94,857","231,833","428,342","5,101,468"
2213,"Water, sewage, & other systems",Firms,"4,803",414,"2,915",901,316,"4,546",166,34,"4,746",57
2213,"Water, sewage, & other systems",Establishments,"5,305",414,"2,916",902,337,"4,569",219,117,"4,905",400
2213,"Water, sewage, & other systems",Employment,"39,555",0,"6,444","5,663","4,004","16,111","5,530","3,845","25,486","14,069"
2213,"Water, sewage, & other systems","Annual Payroll ($1,000)","1,362,126","14,509","103,863","120,643","110,264","349,279","178,883","185,922","714,084","648,042"
22131,Water supply & irrigation systems,Firms,"4,184",347,"2,575",805,271,"3,998",121,27,"4,146",38
22131,Water supply & irrigation systems,Establishments,"4,523",347,"2,576",806,285,"4,014",150,95,"4,259",264
22131,Water supply & irrigation systems,Employment,"32,786",0,"5,690","5,048","3,412","14,150","3,857","3,356","21,363","11,423"
22131,Water supply & irrigation systems,"Annual Payroll ($1,000)","1,120,315","8,907","88,633","107,635","91,744","296,919","120,436","169,836","587,191","533,124"
221310,Water supply & irrigation systems,Firms,"4,184",347,"2,575",805,271,"3,998",121,27,"4,146",38
221310,Water supply & irrigation systems,Establishments,"4,523",347,"2,576",806,285,"4,014",150,95,"4,259",264
221310,Water supply & irrigation systems,Employment,"32,786",0,"5,690","5,048","3,412","14,150","3,857","3,356","21,363","11,423"
221310,Water supply & irrigation systems,"Annual Payroll ($1,000)","1,120,315","8,907","88,633","107,635","91,744","296,919","120,436","169,836","587,191","533,124"
22132,Sewage treatment facilities,Firms,583,61,326,94,40,521,40,11,572,11
22132,Sewage treatment facilities,Establishments,708,61,326,94,45,526,55,20,601,107
22132,Sewage treatment facilities,Employment,"5,141",[a],726,[f],506,[g],"1,245",[e],"3,527","1,614"
22132,Sewage treatment facilities,"Annual Payroll ($1,000)","159,909",(D),"14,389",(D),"15,480",(D),"40,285",(D),"101,432","58,477"
221320,Sewage treatment facilities,Firms,583,61,326,94,40,521,40,11,572,11
221320,Sewage treatment facilities,Establishments,708,61,326,94,45,526,55,20,601,107
221320,Sewage treatment facilities,Employment,"5,141",[a],726,[f],506,[g],"1,245",[e],"3,527","1,614"
221320,Sewage treatment facilities,"Annual Payroll ($1,000)","159,909",(D),"14,389",(D),"15,480",(D),"40,285",(D),"101,432","58,477"
22133,Steam & airconditioning supply,Firms,57,6,14,2,7,29,12,2,43,14
22133,Steam & airconditioning supply,Establishments,74,6,14,2,7,29,14,2,45,29
22133,Steam & airconditioning supply,Employment,"1,628",[a],28,[a],86,[c],428,[b],596,"1,032"
